date,shift,machine_id,machine_name,machine_type,machine_age_years,operator_id,product_code,planned_production_time_min,downtime_minutes,downtime_reason,actual_run_time_min,ideal_cycle_time_min,actual_cycle_time_min,ideal_units_possible,units_produced,units_good,units_defective
7/19/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-002,Housing-B,480,0,None,480,0.72,1.0089,512,475,441,34
7/19/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Housing-B,480,0,None,480,0.21,0.315,1758,1523,1464,59
7/19/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-016,Connector-E,480,0,None,480,0.24,0.2675,2222,1794,1538,256
7/19/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-006,Connector-E,480,104,Unplanned Breakdown,376,0.52,0.5921,803,635,617,18
7/19/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-005,Housing-B,480,256,Unplanned Breakdown,224,0.58,0.9674,297,231,207,24
7/19/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-010,Housing-B,480,0,None,480,0.31,0.4587,1191,1046,1019,27
7/19/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-009,Connector-E,480,78,Planned Maintenance,402,0.35,0.3962,1276,1014,917,97
7/19/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-015,Valve-D,480,0,None,480,0.68,0.9403,588,510,501,9
7/19/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-003,Gear-C,480,0,None,480,0.72,1.2882,444,372,349,23
7/19/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-016,Bracket-A,480,31,Material Shortage,449,0.21,0.2587,2138,1735,1685,50
7/19/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Bracket-A,480,86,Planned Maintenance,394,0.24,0.303,1641,1300,1095,205
7/20/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-019,Valve-D,480,55,Changeover,425,0.52,0.6591,681,644,610,34
7/20/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Gear-C,480,72,Unplanned Breakdown,408,0.31,0.4687,877,870,840,30
7/20/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-003,Gear-C,480,0,None,480,0.35,0.6065,914,791,669,122
7/20/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-016,Gear-C,480,76,Planned Maintenance,404,0.68,1.0917,396,370,364,6
7/20/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-003,Connector-E,480,0,None,480,0.72,0.6699,740,716,684,32
7/20/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Gear-C,480,0,None,480,0.21,0.3236,1523,1483,1423,60
7/20/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-018,Bracket-A,480,0,None,480,0.24,0.2722,2000,1763,1556,207
7/20/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-001,Housing-B,480,0,None,480,0.31,0.458,1191,1048,1028,20
7/20/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-001,Bracket-A,480,0,None,480,0.72,0.7806,666,614,578,36
7/20/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Bracket-A,480,193,Unplanned Breakdown,287,0.21,0.2462,1366,1165,1125,40
7/20/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-015,Bracket-A,480,0,None,480,0.24,0.2695,2000,1781,1539,242
7/22/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-008,Housing-B,480,59,Material Shortage,421,0.52,0.6904,622,609,576,33
7/22/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-014,Connector-E,480,170,Unplanned Breakdown,310,0.58,0.545,593,568,526,42
7/22/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-014,Connector-E,480,43,Changeover,437,0.31,0.2992,1566,1460,1436,24
7/22/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-008,Bracket-A,480,190,Unplanned Breakdown,290,0.35,0.3864,828,750,675,75
7/22/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-015,Connector-E,480,162,Unplanned Breakdown,318,0.68,0.6286,519,505,498,7
7/22/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-009,Valve-D,480,105,Planned Maintenance,375,0.72,0.9597,434,390,367,23
7/22/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Bracket-A,480,16,Material Shortage,464,0.21,0.2289,2209,2027,1944,83
7/22/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-013,Valve-D,480,32,Planned Maintenance,448,0.24,0.3114,1555,1438,1268,170
7/22/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-007,Connector-E,480,33,Material Shortage,447,0.52,0.5463,955,818,791,27
7/22/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-009,Bracket-A,480,0,None,480,0.58,0.6578,827,729,684,45
7/22/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-011,Gear-C,480,104,Unplanned Breakdown,376,0.31,0.5034,808,746,724,22
7/22/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Gear-C,480,0,None,480,0.35,0.6026,914,796,648,148
7/22/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-004,Bracket-A,480,0,None,480,0.68,0.7114,705,674,665,9
7/22/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-002,Housing-B,480,0,None,480,0.72,1.038,512,462,435,27
7/22/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-020,Bracket-A,480,115,Planned Maintenance,365,0.21,0.2346,1738,1555,1488,67
7/22/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Housing-B,480,0,None,480,0.24,0.3615,1538,1327,1172,155
7/22/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-007,Housing-B,480,63,Material Shortage,417,0.52,0.7877,616,529,505,24
7/22/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-015,Housing-B,480,74,Material Shortage,406,0.58,0.9634,538,421,366,55
7/22/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-019,Gear-C,480,0,None,480,0.31,0.5704,1032,841,812,29
7/22/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Connector-E,480,84,Planned Maintenance,396,0.35,0.3899,1257,1015,901,114
7/22/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-007,Connector-E,480,0,None,480,0.68,0.6895,784,696,684,12
7/22/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-008,Housing-B,480,0,None,480,0.72,1.1537,512,416,393,23
7/22/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-014,Connector-E,480,0,None,480,0.21,0.2261,2539,2122,2075,47
7/22/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Gear-C,480,52,Changeover,428,0.24,0.4539,1188,942,781,161
7/23/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Gear-C,480,40,Changeover,440,0.52,0.8497,564,517,484,33
7/23/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Gear-C,480,0,None,480,0.58,0.9675,551,496,447,49
7/23/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-013,Housing-B,480,42,Changeover,438,0.31,0.4093,1086,1070,1040,30
7/23/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Housing-B,480,0,None,480,0.35,0.5096,1054,941,855,86
7/23/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-006,Housing-B,480,0,None,480,0.68,0.9367,542,512,502,10
7/23/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-001,Connector-E,480,38,Planned Maintenance,442,0.72,0.7158,682,617,578,39
7/23/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-009,Valve-D,480,0,None,480,0.21,0.2544,1904,1886,1788,98
7/23/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Housing-B,480,48,Changeover,432,0.24,0.3431,1384,1259,1088,171
7/23/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-016,Housing-B,480,47,Changeover,433,0.52,0.7395,640,585,559,26
7/23/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Connector-E,480,58,Material Shortage,422,0.58,0.5773,808,730,671,59
7/23/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-003,Connector-E,480,48,Planned Maintenance,432,0.31,0.3136,1548,1377,1359,18
7/23/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Bracket-A,480,75,Material Shortage,405,0.35,0.4075,1157,993,871,122
7/23/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-019,Connector-E,480,37,Planned Maintenance,443,0.68,0.665,723,666,658,8
7/23/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-003,Housing-B,480,60,Planned Maintenance,420,0.72,1.0873,448,386,356,30
7/23/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-004,Housing-B,480,0,None,480,0.21,0.3076,1758,1560,1478,82
7/23/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-001,Connector-E,480,146,Unplanned Breakdown,334,0.24,0.2653,1546,1258,1162,96
7/23/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-001,Bracket-A,480,0,None,480,0.52,0.6428,923,746,704,42
7/23/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-007,Bracket-A,480,0,None,480,0.58,0.7434,827,645,588,57
7/23/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-017,Bracket-A,480,22,Material Shortage,458,0.31,0.3658,1477,1252,1223,29
7/23/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Gear-C,480,0,None,480,0.35,0.6539,914,734,641,93
7/23/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-009,Housing-B,480,0,None,480,0.68,1.0309,542,465,453,12
7/23/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-008,Valve-D,480,0,None,480,0.72,1.0372,555,462,433,29
7/23/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Gear-C,480,0,None,480,0.21,0.3694,1523,1299,1216,83
7/23/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Gear-C,480,0,None,480,0.24,0.481,1333,997,797,200
7/24/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-016,Connector-E,480,0,None,480,0.52,0.4852,1025,989,958,31
7/24/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-003,Gear-C,480,0,None,480,0.58,0.9225,551,520,449,71
7/24/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Valve-D,480,0,None,480,0.31,0.3967,1290,1209,1172,37
7/24/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Housing-B,480,0,None,480,0.35,0.4844,1054,990,879,111
7/24/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-012,Connector-E,480,58,Changeover,422,0.68,0.6581,689,641,631,10
7/24/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-004,Housing-B,480,0,None,480,0.72,0.9687,512,495,468,27
7/24/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-007,Housing-B,480,0,None,480,0.21,0.2907,1758,1651,1576,75
7/24/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-014,Bracket-A,480,38,Changeover,442,0.24,0.2548,1841,1734,1457,277
7/24/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-020,Gear-C,480,0,None,480,0.52,0.8605,615,557,515,42
7/24/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-006,Bracket-A,480,0,None,480,0.58,0.6831,827,702,630,72
7/24/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-012,Valve-D,480,0,None,480,0.31,0.3988,1290,1203,1167,36
7/24/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Bracket-A,480,0,None,480,0.35,0.3891,1371,1233,1129,104
7/24/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-020,Connector-E,480,0,None,480,0.68,0.6412,784,748,738,10
7/24/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-014,Bracket-A,480,71,Material Shortage,409,0.72,0.794,568,515,478,37
7/24/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Gear-C,480,0,None,480,0.21,0.3571,1523,1344,1289,55
7/24/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Bracket-A,480,36,Planned Maintenance,444,0.24,0.2787,1850,1593,1369,224
7/24/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-019,Gear-C,480,185,Unplanned Breakdown,295,0.52,0.9553,378,308,293,15
7/24/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Bracket-A,480,0,None,480,0.58,0.7302,827,657,611,46
7/24/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Valve-D,480,0,None,480,0.31,0.464,1290,1034,1014,20
7/24/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-002,Connector-E,480,0,None,480,0.35,0.3777,1523,1270,1181,89
7/24/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-015,Bracket-A,480,220,Unplanned Breakdown,260,0.68,0.7747,382,335,331,4
7/24/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-012,Connector-E,480,0,None,480,0.72,0.7697,740,623,587,36
7/24/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-015,Gear-C,480,51,Changeover,429,0.21,0.3635,1361,1180,1112,68
7/24/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Housing-B,480,58,Changeover,422,0.24,0.3994,1352,1056,866,190
7/25/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Housing-B,480,0,None,480,0.52,0.6988,710,686,659,27
7/25/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-001,Gear-C,480,242,Unplanned Breakdown,238,0.58,0.9463,273,251,230,21
7/25/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Gear-C,480,47,Changeover,433,0.31,0.4875,931,888,859,29
7/25/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-002,Gear-C,480,0,None,480,0.35,0.5505,914,871,706,165
7/25/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-011,Connector-E,480,0,None,480,0.68,0.6664,784,720,709,11
7/25/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-014,Valve-D,480,204,Unplanned Breakdown,276,0.72,0.8889,319,310,293,17
7/25/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Housing-B,480,32,Planned Maintenance,448,0.21,0.2833,1641,1581,1534,47
7/25/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Bracket-A,480,285,Unplanned Breakdown,195,0.24,0.2658,812,733,627,106
7/25/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-006,Connector-E,480,0,None,480,0.52,0.5439,1025,882,846,36
7/25/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-008,Valve-D,480,63,Material Shortage,417,0.58,0.8113,599,513,477,36
7/25/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-019,Housing-B,480,59,Changeover,421,0.31,0.4276,1044,984,966,18
7/25/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Bracket-A,480,107,Planned Maintenance,373,0.35,0.4207,1065,886,813,73
7/25/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-020,Valve-D,480,94,Planned Maintenance,386,0.68,0.8587,473,449,442,7
7/25/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-009,Bracket-A,480,100,Planned Maintenance,380,0.72,0.8102,527,469,442,27
7/25/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-019,Gear-C,480,44,Material Shortage,436,0.21,0.3596,1384,1212,1169,43
7/25/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Housing-B,480,108,Planned Maintenance,372,0.24,0.3742,1192,994,820,174
7/25/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-010,Gear-C,480,0,None,480,0.52,0.9867,615,486,446,40
7/25/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-005,Housing-B,480,0,None,480,0.58,0.9121,636,526,474,52
7/25/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-016,Valve-D,480,0,None,480,0.31,0.4623,1290,1038,1008,30
7/25/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-009,Gear-C,480,75,Planned Maintenance,405,0.35,0.6763,771,598,530,68
7/25/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-014,Housing-B,480,228,Unplanned Breakdown,252,0.68,1.0483,285,240,234,6
7/25/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-009,Connector-E,480,0,None,480,0.72,0.7693,740,623,597,26
7/25/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Gear-C,480,80,Material Shortage,400,0.21,0.362,1269,1104,1067,37
7/25/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Valve-D,480,37,Changeover,443,0.24,0.3797,1538,1166,995,171
7/26/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-020,Gear-C,480,0,None,480,0.52,0.8338,615,575,530,45
7/26/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-004,Bracket-A,480,118,Planned Maintenance,362,0.58,0.6026,624,600,545,55
7/26/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-014,Gear-C,480,30,Material Shortage,450,0.31,0.5076,967,886,860,26
7/26/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-003,Connector-E,480,37,Changeover,443,0.35,0.3295,1406,1344,1187,157
7/26/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-005,Valve-D,480,41,Changeover,439,0.68,0.8919,537,492,480,12
7/26/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-009,Gear-C,480,0,None,480,0.72,1.1549,444,415,380,35
7/26/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-006,Housing-B,480,0,None,480,0.21,0.2937,1758,1634,1565,69
7/26/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-002,Housing-B,480,54,Changeover,426,0.24,0.3328,1365,1280,1056,224
7/26/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-017,Gear-C,480,0,None,480,0.52,0.877,615,547,515,32
7/26/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Valve-D,480,267,Unplanned Breakdown,213,0.58,0.8241,306,258,235,23
7/26/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-001,Valve-D,480,0,None,480,0.31,0.4076,1290,1177,1139,38
7/26/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-015,Connector-E,480,0,None,480,0.35,0.3461,1523,1386,1242,144
7/26/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-011,Housing-B,480,0,None,480,0.68,0.9194,542,522,515,7
7/26/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-018,Gear-C,480,64,Planned Maintenance,416,0.72,1.2767,385,325,305,20
7/26/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Bracket-A,480,0,None,480,0.21,0.2374,2285,2021,1942,79
7/26/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Housing-B,480,75,Planned Maintenance,405,0.24,0.3518,1298,1151,923,228
7/26/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-011,Gear-C,480,55,Material Shortage,425,0.52,0.9209,544,461,426,35
7/26/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Bracket-A,480,0,None,480,0.58,0.6807,827,705,654,51
7/26/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-004,Gear-C,480,0,None,480,0.31,0.569,1032,843,817,26
7/26/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-007,Bracket-A,480,59,Changeover,421,0.35,0.4354,1202,966,849,117
7/26/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-017,Bracket-A,480,67,Planned Maintenance,413,0.68,0.8086,607,510,502,8
7/26/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-016,Connector-E,480,0,None,480,0.72,0.7779,740,617,585,32
7/26/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Connector-E,480,0,None,480,0.21,0.2219,2539,2163,2102,61
7/26/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-008,Bracket-A,480,181,Unplanned Breakdown,299,0.24,0.3051,1245,980,870,110
7/27/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-006,Housing-B,480,0,None,480,0.52,0.7543,710,636,604,32
7/27/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-002,Connector-E,480,49,Material Shortage,431,0.58,0.5485,825,785,720,65
7/27/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-008,Gear-C,480,0,None,480,0.35,0.5764,914,832,700,132
7/27/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-012,Valve-D,480,119,Planned Maintenance,361,0.68,0.8494,442,425,415,10
7/27/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-005,Connector-E,480,0,None,480,0.72,0.7029,740,682,645,37
7/27/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-010,Gear-C,480,177,Unplanned Breakdown,303,0.21,0.3334,961,908,863,45
7/27/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-018,Bracket-A,480,0,None,480,0.24,0.2719,2000,1765,1513,252
7/27/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-011,Valve-D,480,86,Planned Maintenance,394,0.52,0.7328,631,537,514,23
7/27/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-004,Housing-B,480,26,Material Shortage,454,0.58,0.8301,602,546,509,37
7/27/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-020,Gear-C,480,0,None,480,0.35,0.6122,914,784,652,132
7/27/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-016,Gear-C,480,0,None,480,0.72,1.2303,444,390,358,32
7/27/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Valve-D,480,96,Planned Maintenance,384,0.24,0.3217,1333,1193,1024,169
7/29/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-017,Valve-D,480,0,None,480,0.52,0.6428,769,746,706,40
7/29/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Gear-C,480,0,None,480,0.58,0.9886,551,485,425,60
7/29/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-016,Valve-D,480,59,Material Shortage,421,0.31,0.3789,1131,1111,1088,23
7/29/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Connector-E,480,42,Changeover,438,0.35,0.3475,1390,1260,1148,112
7/29/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-004,Housing-B,480,0,None,480,0.68,0.9305,542,515,506,9
7/29/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-002,Connector-E,480,78,Planned Maintenance,402,0.72,0.7162,620,561,525,36
7/29/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-015,Connector-E,480,32,Changeover,448,0.21,0.2066,2370,2168,2095,73
7/29/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Housing-B,480,61,Material Shortage,419,0.24,0.348,1342,1204,985,219
7/29/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-002,Bracket-A,480,0,None,480,0.52,0.577,923,831,788,43
7/29/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Gear-C,480,0,None,480,0.58,1.0131,551,473,417,56
7/29/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Housing-B,480,80,Unplanned Breakdown,400,0.31,0.4595,992,870,841,29
7/29/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-018,Connector-E,480,0,None,480,0.35,0.3512,1523,1366,1250,116
7/29/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-019,Connector-E,480,0,None,480,0.68,0.6472,784,741,728,13
7/29/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-005,Gear-C,480,0,None,480,0.72,1.2085,444,397,356,41
7/29/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Gear-C,480,59,Changeover,421,0.21,0.3372,1336,1248,1183,65
